symbol,min_spread,phi,open_mult,rho,zeta,theta_kappa,classifier_threshold,train_sharpe,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.6,-35.5563,5.7175,-25870.26,-44467.67,-8893.53,1,4,11340.93
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.4,-147.5879,8.625,-624.08,-7086.65,-1417.33,1,4,10778.9
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.5,-149.0127,9.5675,2348.53,-4114.05,-822.81,1,4,10548.8
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.6,-51.9607,9.0925,1213.97,-7503.49,-1500.7,1,4,10969.26
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.4,-6.6395,0.885,-44801.2,-34219.39,-6843.88,2,4,17967.12
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.5,-6.694,0.67,-45646.75,-35424.19,-7084.84,2,4,15560.32
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.6,-6.1076,1.2525,-45554.52,-34846.21,-6969.24,2,4,16739.75
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.4,-35.2693,5.415,-36040.66,-56328.63,-11265.73,1,4,9034.85
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.5,-31.6754,5.755,-25810.13,-46058.12,-9211.62,1,4,11551.25
RELIANCE26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.6,-35.5563,5.7175,-25870.27,-44467.67,-8893.53,1,4,11340.93
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.4,-144.0799,8.8175,1315.34,-5147.23,-1029.45,1,4,10705.64
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.5,-149.0127,9.5675,2348.53,-4114.05,-822.81,1,4,10548.8
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.6,-51.9607,9.0925,1213.97,-7503.49,-1500.7,1,4,10969.26
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.4,-6.6405,0.8475,-45942.76,-35360.95,-7072.19,2,4,17695.31
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.5,-6.695,0.6675,-45656.75,-35434.19,-7086.84,2,4,15561.26
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.6,-6.1085,1.2525,-45564.51,-34856.2,-6971.24,2,4,16741.19
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.4,-50.0514,5.015,-38764.26,-59052.23,-11810.45,1,4,9281.15
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.5,-49.1951,5.2525,-30017.96,-50265.95,-10053.19,1,4,11734.54
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.6,-35.5568,5.7175,-25865.26,-44462.67,-8892.53,1,4,11339.88
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.4,-147.5986,8.625,-629.07,-7091.65,-1418.33,1,4,10779.16
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.5,-149.0127,9.5675,2348.53,-4114.05,-822.81,1,4,10548.8
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.6,-51.9607,9.0925,1213.97,-7503.49,-1500.7,1,4,10969.26
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.4,-6.6395,0.9725,-43543.77,-32961.96,-6592.39,2,4,18278.74
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.5,-6.694,0.67,-45646.75,-35424.19,-7084.84,2,4,15560.32
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.6,-6.1076,1.2525,-45559.51,-34851.2,-6970.24,2,4,16741.13
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.4,-35.2584,5.41,-36110.65,-56398.63,-11279.73,1,4,9054.7
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.5,-31.665,5.7525,-25900.12,-46148.11,-9229.62,1,4,11573.81
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.6,-35.5563,5.7175,-25870.26,-44467.67,-8893.53,1,4,11340.93
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.4,-147.5879,8.625,-624.08,-7086.65,-1417.33,1,4,10778.9
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.5,-149.0127,9.5675,2348.53,-4114.05,-822.81,1,4,10548.8
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.6,-51.9607,9.0925,1213.97,-7503.49,-1500.7,1,4,10969.26
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.4,-6.6395,0.885,-44801.2,-34219.39,-6843.88,2,4,17967.12
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.5,-6.694,0.67,-45646.75,-35424.19,-7084.84,2,4,15560.32
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.6,-6.1076,1.2525,-45554.52,-34846.21,-6969.24,2,4,16739.75
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.4,-35.2693,5.415,-36040.66,-56328.63,-11265.73,1,4,9034.85
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.5,-31.6754,5.755,-25810.13,-46058.12,-9211.62,1,4,11551.25
RELIANCE26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.6,-35.5563,5.7175,-25870.27,-44467.67,-8893.53,1,4,11340.93
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.4,-2.9448,118.725,9778.09,14852.61,2970.52,2,4,19959.8
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.5,-2.9448,118.725,9778.09,14852.61,2970.52,2,4,19959.8
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.4,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.5,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.4,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.5,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.4,-2.9448,118.725,9778.09,14852.61,2970.52,2,4,19959.8
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.5,-2.9448,118.725,9778.09,14852.61,2970.52,2,4,19959.8
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.4,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.5,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.4,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.5,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.4,-2.9448,118.725,9778.09,14852.61,2970.52,2,4,19959.8
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.5,-2.9448,118.725,9778.09,14852.61,2970.52,2,4,19959.8
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.4,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.5,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.4,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.5,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.6,-9.8372,-10.4225,-28685.76,-28685.76,-5737.15,1,4,10920.73
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.4,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.5,-13.2184,-2.4575,-30872.69,-32624.25,-6524.85,1,4,11669.97
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.6,-13.1738,-2.5375,-31199.56,-32951.12,-6590.22,1,4,11680.83
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.4,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.5,-2.9297,118.725,9793.84,14868.35,2973.67,2,4,19958.95
RECLTD26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.6,-2.9146,118.7325,9825.32,14899.83,2979.97,2,4,19963.58
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,1.0,0.4,-20.9368,3.2125,-18003.39,-19279.33,-3855.87,2,4,14707.03
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,1.0,0.5,-20.9874,4.695,-10001.02,-11276.95,-2255.39,2,4,11693.17
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,1.0,0.6,-21.0002,3.6775,-9904.84,-11180.78,-2236.16,2,4,11671.57
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,1.5,0.4,13.697,7.1425,-280.61,5700.36,1140.07,4,4,18745.85
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,1.5,0.5,28.3833,7.05,151.23,8078.93,1615.79,4,4,18754.01
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,1.5,0.6,44.4066,7.17,2039.8,10737.32,2147.46,4,4,18600.97
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,2.0,0.4,2.8469,7.9575,27813.1,28615.76,5723.15,4,4,30245.68
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,2.0,0.5,1.9641,8.0125,36660.45,35960.97,7192.19,3,4,31445.27
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.3,2.0,0.6,2.5217,8.0675,38577.75,38645.41,7729.08,4,4,34138.73
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,1.0,0.4,-20.9368,3.21,-17995.9,-19271.84,-3854.37,2,4,14708.35
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,1.0,0.5,-20.9874,4.6925,-9993.52,-11269.46,-2253.89,2,4,11694.64
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,1.0,0.6,-21.0002,3.675,-9897.35,-11173.28,-2234.66,2,4,11673.04
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,1.5,0.4,13.6965,7.1425,-288.11,5692.86,1138.57,4,4,18748.8
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,1.5,0.5,28.3827,7.05,143.73,8071.43,1614.29,4,4,18756.96
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,1.5,0.6,44.406,7.17,2032.3,10729.82,2145.96,4,4,18603.92
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,2.0,0.4,2.3622,7.9425,14287.75,15090.41,3018.08,4,4,27563.85
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,2.0,0.5,1.5508,7.9075,23046.44,22346.97,4469.39,3,4,28326.38
SBIN26JUNFUT,0.05,0.002,3.0,0.2,0.5,2.0,0.6,2.1623,7.9775,24956.25,25023.9,5004.78,4,4,30741.7
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,1.0,0.4,-20.9368,3.21,-17995.9,-19271.84,-3854.37,2,4,14708.35
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,1.0,0.5,-20.9874,4.6925,-9993.52,-11269.46,-2253.89,2,4,11694.64
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,1.0,0.6,-21.0002,3.68,-9889.85,-11165.79,-2233.16,2,4,11674.51
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,1.5,0.4,13.6965,7.1425,-288.11,5692.86,1138.57,4,4,18748.8
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,1.5,0.5,28.3827,7.05,143.73,8071.42,1614.28,4,4,18756.96
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,1.5,0.6,44.406,7.17,2032.3,10729.82,2145.96,4,4,18603.92
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,2.0,0.4,2.3186,7.8775,12335.49,13138.15,2627.63,4,4,27740.07
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,2.0,0.5,1.5056,7.88,22128.66,21429.19,4285.84,3,4,28658.03
SBIN26JUNFUT,0.05,0.002,3.0,0.2,1.0,2.0,0.6,2.1623,7.9775,24948.74,25016.4,5003.28,4,4,30740.78
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,1.0,0.4,-20.9368,3.2125,-18003.39,-19279.33,-3855.87,2,4,14707.03
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,1.0,0.5,-20.9874,4.695,-10001.02,-11276.95,-2255.39,2,4,11693.17
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,1.0,0.6,-21.0002,3.6775,-9904.84,-11180.78,-2236.16,2,4,11671.57
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,1.5,0.4,13.697,7.1425,-280.61,5700.36,1140.07,4,4,18745.85
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,1.5,0.5,28.3833,7.05,151.23,8078.93,1615.79,4,4,18754.01
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,1.5,0.6,44.4066,7.17,2039.8,10737.32,2147.46,4,4,18600.97
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,2.0,0.4,2.8469,7.9575,27813.1,28615.76,5723.15,4,4,30245.68
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,2.0,0.5,1.9641,8.0125,36660.45,35960.97,7192.19,3,4,31445.27
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.3,2.0,0.6,2.5217,8.0675,38577.75,38645.41,7729.08,4,4,34138.73
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,1.0,0.4,-20.9368,3.21,-17995.9,-19271.84,-3854.37,2,4,14708.35
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,1.0,0.5,-20.9874,4.6925,-9993.52,-11269.46,-2253.89,2,4,11694.64
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,1.0,0.6,-21.0002,3.675,-9897.35,-11173.28,-2234.66,2,4,11673.04
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,1.5,0.4,13.6965,7.1425,-288.11,5692.86,1138.57,4,4,18748.8
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,1.5,0.5,28.3827,7.05,143.73,8071.43,1614.29,4,4,18756.96
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,1.5,0.6,44.406,7.17,2032.3,10729.82,2145.96,4,4,18603.92
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,2.0,0.4,2.3622,7.9425,14287.75,15090.41,3018.08,4,4,27563.85
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,2.0,0.5,1.5508,7.9075,23046.44,22346.97,4469.39,3,4,28326.38
SBIN26JUNFUT,0.05,0.002,3.0,0.3,0.5,2.0,0.6,2.1623,7.9775,24956.25,25023.9,5004.78,4,4,30741.7
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,1.0,0.4,-20.9368,3.21,-17995.9,-19271.84,-3854.37,2,4,14708.35
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,1.0,0.5,-20.9874,4.6925,-9993.52,-11269.46,-2253.89,2,4,11694.64
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,1.0,0.6,-21.0002,3.68,-9889.85,-11165.79,-2233.16,2,4,11674.51
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,1.5,0.4,13.6965,7.1425,-288.11,5692.86,1138.57,4,4,18748.8
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,1.5,0.5,28.3827,7.05,143.73,8071.42,1614.28,4,4,18756.96
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,1.5,0.6,44.406,7.17,2032.3,10729.82,2145.96,4,4,18603.92
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,2.0,0.4,2.3186,7.8775,12335.49,13138.15,2627.63,4,4,27740.07
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,2.0,0.5,1.5056,7.88,22128.66,21429.19,4285.84,3,4,28658.03
SBIN26JUNFUT,0.05,0.002,3.0,0.3,1.0,2.0,0.6,2.1623,7.9775,24948.74,25016.4,5003.28,4,4,30740.78
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,1.0,0.4,-20.9368,3.2125,-18003.39,-19279.33,-3855.87,2,4,14707.03
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,1.0,0.5,-20.9874,4.695,-10001.02,-11276.95,-2255.39,2,4,11693.17
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,1.0,0.6,-21.0002,3.6775,-9904.84,-11180.78,-2236.16,2,4,11671.57
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,1.5,0.4,13.697,7.1425,-280.61,5700.36,1140.07,4,4,18745.85
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,1.5,0.5,28.3833,7.05,151.23,8078.93,1615.79,4,4,18754.01
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,1.5,0.6,44.4066,7.17,2039.8,10737.32,2147.46,4,4,18600.97
SBIN26JUNFUT,0.05,0.002,3.0,0.5,0.3,2.0,0.4,2.8469,7.9575,27813.1,28615.76,5723.15,4,4,30245.68
