symbol,gamma,kappa,min_spread,open_mult,train_sharpe,train_pnl,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
CROMPTON26JUNFUT,0.001,1.5,0.05,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,1.5,0.1,1.0,0.0,-9460.48,0.0,-11564.1,-11613.69,-2322.74,1,4,5005.13
CROMPTON26JUNFUT,0.001,1.5,0.1,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.001,1.5,0.1,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,1.5,0.1,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,1.5,0.25,1.0,0.0,-9460.48,0.0,-11564.1,-11613.69,-2322.74,1,4,5005.13
CROMPTON26JUNFUT,0.001,1.5,0.25,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.001,1.5,0.25,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,1.5,0.25,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,1.5,0.5,1.0,0.0,-9460.48,0.0,-11564.1,-11613.69,-2322.74,1,4,5005.13
CROMPTON26JUNFUT,0.001,1.5,0.5,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.001,1.5,0.5,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,1.5,0.5,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.001,2.0,0.05,1.0,-567.3273,-18714.79,-966.925,-19437.59,-15421.38,-3084.28,4,4,32178.99
CROMPTON26JUNFUT,0.001,2.0,0.05,1.5,-150.3992,-1000.19,-254.6225,13831.88,13782.26,2756.45,2,4,10049.7
CROMPTON26JUNFUT,0.001,2.0,0.05,2.0,0.5281,-5179.64,7.265,16502.95,16453.33,3290.67,2,4,16101.32
CROMPTON26JUNFUT,0.001,2.0,0.05,3.0,0.5281,-51.67,7.265,26758.88,26709.25,5341.85,2,4,13428.8
CROMPTON26JUNFUT,0.001,2.0,0.1,1.0,-567.3273,-18714.79,-966.925,-19437.59,-15421.38,-3084.28,4,4,32178.99
CROMPTON26JUNFUT,0.001,2.0,0.1,1.5,-150.3992,-1000.19,-254.6225,13831.88,13782.26,2756.45,2,4,10049.7
CROMPTON26JUNFUT,0.001,2.0,0.1,2.0,0.5281,-5179.64,7.265,16502.95,16453.33,3290.67,2,4,16101.32
CROMPTON26JUNFUT,0.001,2.0,0.1,3.0,0.5281,-51.67,7.265,26758.88,26709.25,5341.85,2,4,13428.8
CROMPTON26JUNFUT,0.001,2.0,0.25,1.0,-567.3273,-18714.79,-966.925,-19437.59,-15421.38,-3084.28,4,4,32178.99
CROMPTON26JUNFUT,0.001,2.0,0.25,1.5,-150.3992,-1000.19,-254.6225,13831.88,13782.26,2756.45,2,4,10049.7
CROMPTON26JUNFUT,0.001,2.0,0.25,2.0,0.5281,-5179.64,7.265,16502.95,16453.33,3290.67,2,4,16101.32
CROMPTON26JUNFUT,0.001,2.0,0.25,3.0,0.5281,-51.67,7.265,26758.88,26709.25,5341.85,2,4,13428.8
CROMPTON26JUNFUT,0.001,2.0,0.5,1.0,-567.3273,-18714.79,-966.925,-19437.59,-15421.38,-3084.28,4,4,32178.99
CROMPTON26JUNFUT,0.001,2.0,0.5,1.5,-150.3992,-1000.19,-254.6225,13831.88,13782.26,2756.45,2,4,10049.7
CROMPTON26JUNFUT,0.001,2.0,0.5,2.0,0.5281,-5179.64,7.265,16502.95,16453.33,3290.67,2,4,16101.32
CROMPTON26JUNFUT,0.001,2.0,0.5,3.0,0.5281,-51.67,7.265,26758.88,26709.25,5341.85,2,4,13428.8
CROMPTON26JUNFUT,0.002,1.0,0.05,1.0,0.0,-100.32,0.0,-182.08,-182.08,-36.42,0,4,32.61
CROMPTON26JUNFUT,0.002,1.0,0.05,1.5,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.05,2.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.05,3.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.1,1.0,0.0,-100.32,0.0,-182.08,-182.08,-36.42,0,4,32.61
CROMPTON26JUNFUT,0.002,1.0,0.1,1.5,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.1,2.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.1,3.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.25,1.0,0.0,-100.32,0.0,-182.08,-182.08,-36.42,0,4,32.61
CROMPTON26JUNFUT,0.002,1.0,0.25,1.5,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.25,2.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.25,3.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.5,1.0,0.0,-100.32,0.0,-182.08,-182.08,-36.42,0,4,32.61
CROMPTON26JUNFUT,0.002,1.0,0.5,1.5,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.5,2.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.0,0.5,3.0,0.0,-75.83,0.0,-133.1,-133.1,-26.62,0,4,34.65
CROMPTON26JUNFUT,0.002,1.5,0.05,1.0,0.0,-9460.48,0.0,-11542.6,-11592.18,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.002,1.5,0.05,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.002,1.5,0.05,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.05,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.1,1.0,0.0,-9460.48,0.0,-11542.6,-11592.18,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.002,1.5,0.1,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.002,1.5,0.1,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.1,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.25,1.0,0.0,-9460.48,0.0,-11542.6,-11592.18,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.002,1.5,0.25,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.002,1.5,0.25,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.25,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.5,1.0,0.0,-9460.48,0.0,-11542.6,-11592.18,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.002,1.5,0.5,1.5,-3.4315,-9307.34,-3.1675,4258.16,4258.16,851.63,1,4,9255.91
CROMPTON26JUNFUT,0.002,1.5,0.5,2.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,1.5,0.5,3.0,-3.4315,-9282.85,-3.1675,4307.14,4307.14,861.43,1,4,9254.92
CROMPTON26JUNFUT,0.002,2.0,0.05,1.0,-620.0883,-18646.14,-1057.38,-19362.29,-15346.08,-3069.22,4,4,32116.42
CROMPTON26JUNFUT,0.002,2.0,0.05,1.5,-120.814,-935.72,-203.91,13890.46,13840.83,2768.17,2,4,9989.83
CROMPTON26JUNFUT,0.002,2.0,0.05,2.0,0.5281,-5115.17,7.2575,16561.53,16511.9,3302.38,2,4,16040.53
CROMPTON26JUNFUT,0.002,2.0,0.05,3.0,0.5281,12.79,7.2575,26817.46,26767.83,5353.57,2,4,13373.84
CROMPTON26JUNFUT,0.002,2.0,0.1,1.0,-620.0883,-18646.14,-1057.38,-19362.29,-15346.08,-3069.22,4,4,32116.42
CROMPTON26JUNFUT,0.002,2.0,0.1,1.5,-120.814,-935.72,-203.91,13890.46,13840.83,2768.17,2,4,9989.83
CROMPTON26JUNFUT,0.002,2.0,0.1,2.0,0.5281,-5115.17,7.2575,16561.53,16511.9,3302.38,2,4,16040.53
CROMPTON26JUNFUT,0.002,2.0,0.1,3.0,0.5281,12.79,7.2575,26817.46,26767.83,5353.57,2,4,13373.84
CROMPTON26JUNFUT,0.002,2.0,0.25,1.0,-620.0883,-18646.14,-1057.38,-19362.29,-15346.08,-3069.22,4,4,32116.42
CROMPTON26JUNFUT,0.002,2.0,0.25,1.5,-120.814,-935.72,-203.91,13890.46,13840.83,2768.17,2,4,9989.83
CROMPTON26JUNFUT,0.002,2.0,0.25,2.0,0.5281,-5115.17,7.2575,16561.53,16511.9,3302.38,2,4,16040.53
CROMPTON26JUNFUT,0.002,2.0,0.25,3.0,0.5281,12.79,7.2575,26817.46,26767.83,5353.57,2,4,13373.84
CROMPTON26JUNFUT,0.002,2.0,0.5,1.0,-620.0883,-18646.14,-1057.38,-19362.29,-15346.08,-3069.22,4,4,32116.42
CROMPTON26JUNFUT,0.002,2.0,0.5,1.5,-120.814,-935.72,-203.91,13890.46,13840.83,2768.17,2,4,9989.83
CROMPTON26JUNFUT,0.002,2.0,0.5,2.0,0.5281,-5115.17,7.2575,16561.53,16511.9,3302.38,2,4,16040.53
CROMPTON26JUNFUT,0.002,2.0,0.5,3.0,0.5281,12.79,7.2575,26817.46,26767.83,5353.57,2,4,13373.84
CROMPTON26JUNFUT,0.005,1.0,0.05,1.0,0.0,-105.7,0.0,-189.25,-189.25,-37.85,0,4,34.8
CROMPTON26JUNFUT,0.005,1.0,0.05,1.5,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.05,2.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.05,3.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.1,1.0,0.0,-105.7,0.0,-189.25,-189.25,-37.85,0,4,34.8
CROMPTON26JUNFUT,0.005,1.0,0.1,1.5,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.1,2.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.1,3.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.25,1.0,0.0,-105.7,0.0,-189.25,-189.25,-37.85,0,4,34.8
CROMPTON26JUNFUT,0.005,1.0,0.25,1.5,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.25,2.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.25,3.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.5,1.0,0.0,-105.7,0.0,-189.25,-189.25,-37.85,0,4,34.8
CROMPTON26JUNFUT,0.005,1.0,0.5,1.5,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.5,2.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.0,0.5,3.0,0.0,-81.21,0.0,-140.27,-140.27,-28.05,0,4,37.1
CROMPTON26JUNFUT,0.005,1.5,0.05,1.0,0.0,-9460.48,0.0,-11542.61,-11592.2,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.005,1.5,0.05,1.5,-3.4315,-9307.34,-3.1675,4279.66,4279.66,855.93,1,4,9263.28
CROMPTON26JUNFUT,0.005,1.5,0.05,2.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.05,3.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.1,1.0,0.0,-9460.48,0.0,-11542.61,-11592.2,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.005,1.5,0.1,1.5,-3.4315,-9307.34,-3.1675,4279.66,4279.66,855.93,1,4,9263.28
CROMPTON26JUNFUT,0.005,1.5,0.1,2.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.1,3.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.25,1.0,0.0,-9460.48,0.0,-11542.61,-11592.2,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.005,1.5,0.25,1.5,-3.4315,-9307.34,-3.1675,4279.66,4279.66,855.93,1,4,9263.28
CROMPTON26JUNFUT,0.005,1.5,0.25,2.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.25,3.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.5,1.0,0.0,-9460.48,0.0,-11542.61,-11592.2,-2318.44,1,4,5008.26
CROMPTON26JUNFUT,0.005,1.5,0.5,1.5,-3.4315,-9307.34,-3.1675,4279.66,4279.66,855.93,1,4,9263.28
CROMPTON26JUNFUT,0.005,1.5,0.5,2.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,1.5,0.5,3.0,-3.4315,-9282.85,-3.1675,4328.64,4328.64,865.73,1,4,9262.3
CROMPTON26JUNFUT,0.005,2.0,0.05,1.0,-620.3027,-18642.45,-1058.465,-25239.6,-21223.39,-4244.68,4,4,31033.98
CROMPTON26JUNFUT,0.005,2.0,0.05,1.5,-120.814,-935.68,-204.4175,7977.08,7927.46,1585.49,2,4,8186.65
CROMPTON26JUNFUT,0.005,2.0,0.05,2.0,0.5281,-5115.12,6.45,10648.15,10598.53,2119.71,2,4,14131.4
CROMPTON26JUNFUT,0.005,2.0,0.05,3.0,0.5281,12.84,6.45,20904.08,20854.46,4170.89,2,4,11229.85
CROMPTON26JUNFUT,0.005,2.0,0.1,1.0,-620.3027,-18642.45,-1058.465,-25239.6,-21223.39,-4244.68,4,4,31033.98
CROMPTON26JUNFUT,0.005,2.0,0.1,1.5,-120.814,-935.68,-204.4175,7977.08,7927.46,1585.49,2,4,8186.65
CROMPTON26JUNFUT,0.005,2.0,0.1,2.0,0.5281,-5115.12,6.45,10648.15,10598.53,2119.71,2,4,14131.4
CROMPTON26JUNFUT,0.005,2.0,0.1,3.0,0.5281,12.84,6.45,20904.08,20854.46,4170.89,2,4,11229.85
CROMPTON26JUNFUT,0.005,2.0,0.25,1.0,-620.3027,-18642.45,-1058.465,-25239.6,-21223.39,-4244.68,4,4,31033.98
CROMPTON26JUNFUT,0.005,2.0,0.25,1.5,-120.814,-935.68,-204.4175,7977.08,7927.46,1585.49,2,4,8186.65
CROMPTON26JUNFUT,0.005,2.0,0.25,2.0,0.5281,-5115.12,6.45,10648.15,10598.53,2119.71,2,4,14131.4
CROMPTON26JUNFUT,0.005,2.0,0.25,3.0,0.5281,12.84,6.45,20904.08,20854.46,4170.89,2,4,11229.85
CROMPTON26JUNFUT,0.005,2.0,0.5,1.0,-620.3027,-18642.45,-1058.465,-25239.6,-21223.39,-4244.68,4,4,31033.98
CROMPTON26JUNFUT,0.005,2.0,0.5,1.5,-120.814,-935.68,-204.4175,7977.08,7927.46,1585.49,2,4,8186.65
CROMPTON26JUNFUT,0.005,2.0,0.5,2.0,0.5281,-5115.12,6.45,10648.15,10598.53,2119.71,2,4,14131.4
CROMPTON26JUNFUT,0.005,2.0,0.5,3.0,0.5281,12.84,6.45,20904.08,20854.46,4170.89,2,4,11229.85
DIVISLAB26JUNFUT,0.0005,1.0,0.05,1.0,4.6271,-102207.51,3.89,-197262.45,-211297.04,-42259.41,0,4,28878.89
DIVISLAB26JUNFUT,0.0005,1.0,0.05,1.5,4.901,-93273.67,4.155,-177143.86,-188148.0,-37629.6,0,4,32630.2
DIVISLAB26JUNFUT,0.0005,1.0,0.05,2.0,5.5525,-77395.61,4.6725,-155007.51,-160013.84,-32002.77,0,4,30062.17
DIVISLAB26JUNFUT,0.0005,1.0,0.05,3.0,6.1081,-65917.22,4.975,-149718.25,-153131.18,-30626.24,0,4,28923.44
DIVISLAB26JUNFUT,0.0005,1.0,0.1,1.0,4.6271,-102207.51,3.89,-197262.45,-211297.04,-42259.41,0,4,28878.89
DIVISLAB26JUNFUT,0.0005,1.0,0.1,1.5,4.901,-93273.67,4.155,-177143.86,-188148.0,-37629.6,0,4,32630.2
DIVISLAB26JUNFUT,0.0005,1.0,0.1,2.0,5.5525,-77395.61,4.6725,-155007.51,-160013.84,-32002.77,0,4,30062.17
DIVISLAB26JUNFUT,0.0005,1.0,0.1,3.0,6.1081,-65917.22,4.975,-149718.25,-153131.18,-30626.24,0,4,28923.44
DIVISLAB26JUNFUT,0.0005,1.0,0.25,1.0,4.6271,-102207.51,3.89,-197262.45,-211297.04,-42259.41,0,4,28878.89
DIVISLAB26JUNFUT,0.0005,1.0,0.25,1.5,4.901,-93273.67,4.155,-177143.86,-188148.0,-37629.6,0,4,32630.2
DIVISLAB26JUNFUT,0.0005,1.0,0.25,2.0,5.5525,-77395.61,4.6725,-155007.51,-160013.84,-32002.77,0,4,30062.17
DIVISLAB26JUNFUT,0.0005,1.0,0.25,3.0,6.1081,-65917.22,4.975,-149718.25,-153131.18,-30626.24,0,4,28923.44
DIVISLAB26JUNFUT,0.0005,1.0,0.5,1.0,4.6271,-102207.51,3.89,-197262.45,-211297.04,-42259.41,0,4,28878.89
DIVISLAB26JUNFUT,0.0005,1.0,0.5,1.5,4.901,-93273.67,4.155,-177143.86,-188148.0,-37629.6,0,4,32630.2
DIVISLAB26JUNFUT,0.0005,1.0,0.5,2.0,5.5525,-77395.61,4.6725,-155007.51,-160013.84,-32002.77,0,4,30062.17
DIVISLAB26JUNFUT,0.0005,1.0,0.5,3.0,6.1081,-65917.22,4.975,-149718.25,-153131.18,-30626.24,0,4,28923.44
DIVISLAB26JUNFUT,0.0005,1.5,0.05,1.0,2.9219,-88736.72,0.5625,-201397.39,-210790.61,-42158.12,0,4,30064.79
DIVISLAB26JUNFUT,0.0005,1.5,0.05,1.5,3.1831,-92101.72,0.9275,-203886.86,-212622.49,-42524.5,0,4,31028.64
DIVISLAB26JUNFUT,0.0005,1.5,0.05,2.0,3.291,-83836.36,1.39,-185355.82,-195405.54,-39081.11,0,4,32930.17
DIVISLAB26JUNFUT,0.0005,1.5,0.05,3.0,4.1306,-66246.17,1.6575,-175595.79,-168688.48,-33737.7,1,4,34684.86
DIVISLAB26JUNFUT,0.0005,1.5,0.1,1.0,2.9219,-88736.72,0.5625,-201397.39,-210790.61,-42158.12,0,4,30064.79
DIVISLAB26JUNFUT,0.0005,1.5,0.1,1.5,3.1831,-92101.72,0.9275,-203886.86,-212622.49,-42524.5,0,4,31028.64
DIVISLAB26JUNFUT,0.0005,1.5,0.1,2.0,3.291,-83836.36,1.39,-185355.82,-195405.54,-39081.11,0,4,32930.17
DIVISLAB26JUNFUT,0.0005,1.5,0.1,3.0,4.1306,-66246.17,1.6575,-175595.79,-168688.48,-33737.7,1,4,34684.86
DIVISLAB26JUNFUT,0.0005,1.5,0.25,1.0,2.9219,-88736.72,0.5625,-201397.39,-210790.61,-42158.12,0,4,30064.79
DIVISLAB26JUNFUT,0.0005,1.5,0.25,1.5,3.1831,-92101.72,0.9275,-203886.86,-212622.49,-42524.5,0,4,31028.64
DIVISLAB26JUNFUT,0.0005,1.5,0.25,2.0,3.291,-83836.36,1.39,-185355.82,-195405.54,-39081.11,0,4,32930.17
DIVISLAB26JUNFUT,0.0005,1.5,0.25,3.0,4.1306,-66246.17,1.6575,-175595.79,-168688.48,-33737.7,1,4,34684.86
DIVISLAB26JUNFUT,0.0005,1.5,0.5,1.0,2.9219,-88736.72,0.5625,-201397.39,-210790.61,-42158.12,0,4,30064.79
DIVISLAB26JUNFUT,0.0005,1.5,0.5,1.5,3.1831,-92101.72,0.9275,-203886.86,-212622.49,-42524.5,0,4,31028.64
DIVISLAB26JUNFUT,0.0005,1.5,0.5,2.0,3.291,-83836.36,1.39,-185355.82,-195405.54,-39081.11,0,4,32930.17
DIVISLAB26JUNFUT,0.0005,1.5,0.5,3.0,4.1306,-66246.17,1.6575,-175595.79,-168688.48,-33737.7,1,4,34684.86
DIVISLAB26JUNFUT,0.0005,2.0,0.05,1.0,2.3665,-172284.6,2.6225,-273726.08,-330578.2,-66115.64,0,4,30201.22
DIVISLAB26JUNFUT,0.0005,2.0,0.05,1.5,2.7258,-165878.74,2.415,-272332.26,-326436.77,-65287.35,0,4,26151.09
DIVISLAB26JUNFUT,0.0005,2.0,0.05,2.0,2.2954,-175846.33,2.215,-283659.71,-341624.85,-68324.97,0,4,26408.52
DIVISLAB26JUNFUT,0.0005,2.0,0.05,3.0,2.7096,-164480.11,2.4675,-267005.8,-319836.2,-63967.24,0,4,29315.9
DIVISLAB26JUNFUT,0.0005,2.0,0.1,1.0,2.3665,-172284.6,2.6225,-273726.08,-330578.2,-66115.64,0,4,30201.22
DIVISLAB26JUNFUT,0.0005,2.0,0.1,1.5,2.7258,-165878.74,2.415,-272332.26,-326436.77,-65287.35,0,4,26151.09
DIVISLAB26JUNFUT,0.0005,2.0,0.1,2.0,2.2954,-175846.33,2.215,-283659.71,-341624.85,-68324.97,0,4,26408.52
DIVISLAB26JUNFUT,0.0005,2.0,0.1,3.0,2.7096,-164480.11,2.4675,-267005.8,-319836.2,-63967.24,0,4,29315.9
DIVISLAB26JUNFUT,0.0005,2.0,0.25,1.0,2.3665,-172284.6,2.6225,-273726.08,-330578.2,-66115.64,0,4,30201.22
DIVISLAB26JUNFUT,0.0005,2.0,0.25,1.5,2.7258,-165878.74,2.415,-272332.26,-326436.77,-65287.35,0,4,26151.09
DIVISLAB26JUNFUT,0.0005,2.0,0.25,2.0,2.2954,-175846.33,2.215,-283659.71,-341624.85,-68324.97,0,4,26408.52
DIVISLAB26JUNFUT,0.0005,2.0,0.25,3.0,2.7096,-164480.11,2.4675,-267005.8,-319836.2,-63967.24,0,4,29315.9
DIVISLAB26JUNFUT,0.0005,2.0,0.5,1.0,2.3665,-172284.6,2.6225,-273726.08,-330578.2,-66115.64,0,4,30201.22
DIVISLAB26JUNFUT,0.0005,2.0,0.5,1.5,2.7258,-165878.74,2.415,-272332.26,-326436.77,-65287.35,0,4,26151.09
DIVISLAB26JUNFUT,0.0005,2.0,0.5,2.0,2.2954,-175846.33,2.215,-283659.71,-341624.85,-68324.97,0,4,26408.52
DIVISLAB26JUNFUT,0.0005,2.0,0.5,3.0,2.7096,-164480.11,2.4675,-267005.8,-319836.2,-63967.24,0,4,29315.9
DIVISLAB26JUNFUT,0.001,1.0,0.05,1.0,5.4975,-76707.65,4.38,-163409.67,-172838.19,-34567.64,0,4,24131.98
DIVISLAB26JUNFUT,0.001,1.0,0.05,1.5,5.6408,-73408.27,4.6075,-152229.4,-161614.45,-32322.89,0,4,26536.25
DIVISLAB26JUNFUT,0.001,1.0,0.05,2.0,5.9717,-64977.11,4.63,-144477.48,-150116.39,-30023.28,0,4,26777.41
DIVISLAB26JUNFUT,0.001,1.0,0.05,3.0,6.8356,-50651.49,5.3925,-127227.48,-129635.73,-25927.15,0,4,27547.96
DIVISLAB26JUNFUT,0.001,1.0,0.1,1.0,5.4975,-76707.65,4.38,-163409.67,-172838.19,-34567.64,0,4,24131.98
DIVISLAB26JUNFUT,0.001,1.0,0.1,1.5,5.6408,-73408.27,4.6075,-152229.4,-161614.45,-32322.89,0,4,26536.25
DIVISLAB26JUNFUT,0.001,1.0,0.1,2.0,5.9717,-64977.11,4.63,-144477.48,-150116.39,-30023.28,0,4,26777.41
DIVISLAB26JUNFUT,0.001,1.0,0.1,3.0,6.8356,-50651.49,5.3925,-127227.48,-129635.73,-25927.15,0,4,27547.96
DIVISLAB26JUNFUT,0.001,1.0,0.25,1.0,5.4975,-76707.65,4.38,-163409.67,-172838.19,-34567.64,0,4,24131.98
DIVISLAB26JUNFUT,0.001,1.0,0.25,1.5,5.6408,-73408.27,4.6075,-152229.4,-161614.45,-32322.89,0,4,26536.25
DIVISLAB26JUNFUT,0.001,1.0,0.25,2.0,5.9717,-64977.11,4.63,-144477.48,-150116.39,-30023.28,0,4,26777.41
DIVISLAB26JUNFUT,0.001,1.0,0.25,3.0,6.8356,-50651.49,5.3925,-127227.48,-129635.73,-25927.15,0,4,27547.96
DIVISLAB26JUNFUT,0.001,1.0,0.5,1.0,5.4975,-76707.65,4.38,-163409.67,-172838.19,-34567.64,0,4,24131.98
DIVISLAB26JUNFUT,0.001,1.0,0.5,1.5,5.6408,-73408.27,4.6075,-152229.4,-161614.45,-32322.89,0,4,26536.25
DIVISLAB26JUNFUT,0.001,1.0,0.5,2.0,5.9717,-64977.11,4.63,-144477.48,-150116.39,-30023.28,0,4,26777.41
DIVISLAB26JUNFUT,0.001,1.0,0.5,3.0,6.8356,-50651.49,5.3925,-127227.48,-129635.73,-25927.15,0,4,27547.96
DIVISLAB26JUNFUT,0.001,1.5,0.05,1.0,3.3335,-89003.28,0.8425,-188467.75,-201729.72,-40345.94,0,4,30774.68
DIVISLAB26JUNFUT,0.001,1.5,0.05,1.5,3.5229,-88679.9,1.5725,-181397.58,-198019.16,-39603.83,0,4,27562.23
DIVISLAB26JUNFUT,0.001,1.5,0.05,2.0,3.5577,-84116.73,1.7075,-169461.16,-185594.32,-37118.86,0,4,31845.49
DIVISLAB26JUNFUT,0.001,1.5,0.05,3.0,4.3035,-68545.03,1.92,-167048.82,-168708.39,-33741.68,0,4,32355.85
DIVISLAB26JUNFUT,0.001,1.5,0.1,1.0,3.3335,-89003.28,0.8425,-188467.75,-201729.72,-40345.94,0,4,30774.68
DIVISLAB26JUNFUT,0.001,1.5,0.1,1.5,3.5229,-88679.9,1.5725,-181397.58,-198019.16,-39603.83,0,4,27562.23
